TIS-C1626;;;;EU110428.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;eaeb936e3918c019e48c00a6740d9094;Crocus boryi;;;481038;;;;genomic DNA;public;;;;Crocus boryi voucher C1626 NADH dehydrogenase subunit F (ndhF) gene, partial cds chloroplast.;EU110428;;;;;;;;;;;false;2008-08-31;;;;760;C1626;;;PLN;;;;;;1
TIS-C1626;;;;EU110566.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;ed3fb5d60ffe318128aba31653c18d01;Crocus boryi;;;481038;;;;genomic DNA;public;;;;Crocus boryi voucher C1626 RpoC1 (rpoC1) gene, partial cds chloroplast.;EU110566;;;;;;;;;;;false;2008-08-31;;;;575;C1626;;;PLN;;;;;;1
TIS-C1626;;;;EU496977.1;STD;;;;;;;;;;;;2009-03-31;false;plastid:chloroplast;linear;;4df8d5b282b93c858899b38d7f7eac78;Crocus boryi;;;481038;;;;genomic DNA;public;;;;Crocus boryi voucher C1626 maturase K (matK) gene, partial cds chloroplast.;EU496977;;;;;;;;;;;false;2009-03-31;;;;830;C1626;;;PLN;;;;;;1
TIS-C1613;;;;EU110732.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;8cfd302135bf7984b6c37c54e552267e;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 ribosomal protein L36 (rpL36) and ribosomal protein S8 (rpS8) genes, partial cds chloroplast.;EU110732;;;;;;;;;;;false;2008-08-31;melantherus;;;525;C1613;;;PLN;;;;;;1
TIS-C1613;;;;EU110560.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;3ed9ccbb7004ac9b18da6d22c5054da9;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 RpoC1 (rpoC1) gene, partial cds chloroplast.;EU110560;;;;;;;;;;;false;2008-08-31;melantherus;;;575;C1613;;;PLN;;;;;;1
TIS-C1613;;;;EU496969.1;STD;;;;;;;;;;;;2009-03-31;false;plastid:chloroplast;linear;;4b90382721417f71a3e5130a538a4b28;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 maturase K (matK) gene, partial cds chloroplast.;EU496969;;;;;;;;;;;false;2009-03-31;melantherus;;;830;C1613;;;PLN;;;;;;1
TIS-C1613;;;;EU110422.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;5e197e787818be2206f540d157068513;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 NADH dehydrogenase subunit F (ndhF) gene, partial cds chloroplast.;EU110422;;;;;;;;;;;false;2008-08-31;melantherus;;;742;C1613;;;PLN;;;;;;1
TIS-C1613;;;;EU110150.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;0b6d3b6bb6133b394b40dbe47b042e41;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 photosystem II protein D1 (psbA) gene, partial cds chloroplast.;EU110150;;;;;;;;;;;false;2008-08-31;melantherus;;;608;C1613;;;PLN;;;;;;1
TIS-C1613;;;;EU110285.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;f732a68b5ac491018366f8710bb70d79;Crocus melantherus;;;481029;;;;genomic DNA;public;;;;Crocus biflorus subsp. melantherus voucher C1613 AccD (accD) gene, partial cds chloroplast.;EU110285;;;;;;;;;;;false;2008-08-31;melantherus;;;367;C1613;;;PLN;;;;;;1
TIS-C1793;;;;KF632870.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;1131bc34774d709338f0ed88d6da3015;Petrosavia stellaris;;;120072;;;;genomic DNA;public;;;;Petrosavia stellaris voucher C1793 transport membrane protein (mttB) gene, partial cds mitochondrial.;KF632870;;;;;;;;;;;false;2015-07-03;;;;609;C1793;;;PLN;;;;;;1
TIS-C1793;;;;KF632831.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;0ec80afd16b8c8900958fe40746efe4e;Petrosavia stellaris;;;120072;;;;genomic DNA;public;;;;Petrosavia stellaris voucher C1793 NADH dehydrogenase subunit 5 (nad5) gene, partial cds mitochondrial.;KF632831;;;;;;;;;;;false;2015-07-03;;;;1151;C1793;;;PLN;;;;;;1
345686;;;;KT954423.1;STD;;;;26824065;;;;;;;;2018-06-29;false;;linear;;ac873dda125594cc5c71f45501ee6c0e;Brachypteracias leptosomus;;;135165;;;;genomic DNA;public;;;;Brachypteracias leptosomus recombination activating protein 1 (RAG1) gene, partial cds.;KT954423;;;;;;;;;;;false;2016-02-09;;;;2870;345686;;;VRT;;;;;;1
345686;;;;KT954534.1;STD;;;;26824065;;;;;;;;2018-06-29;false;;linear;;976f950a1dfd8850cb6abfb3380e51d4;Brachypteracias leptosomus;;;135165;;;;genomic DNA;public;;;;Brachypteracias leptosomus recombination activation protein 2 (RAG2) gene, partial cds.;KT954534;;;;;;;;;;;false;2016-02-09;;;;1152;345686;;;VRT;;;;;;1
345686;;;;DQ881843.1;STD;;;;17148284;;;;;;;;2008-11-26;false;;linear;;9ef91f6be593be82c8c055ec45876796;Brachypteracias leptosomus;;;135165;;;10.1098/rsbl.2006.0523;genomic DNA;public;;;;Brachypteracias leptosomus voucher FMNH 345686 myoglobin gene, exons 2, 3 and partial cds and intron 2.;DQ881843;;;;;;;;;;;false;2006-08-28;;;;706;FMNH 345686;;;VRT;;;;;;1
345686;;;;AF295149.2;STD;;;;;;;;;;;;2006-08-03;false;;linear;;7170d7aa1df4a5ea8d0b9f404d58e2ee;Brachypteracias leptosomus;;;135165;;;;genomic DNA;public;;;;Brachypteracias leptosomus c-myc proto-oncogene (c-myc) gene, partial cds.;AF295149;;;;;;;;;;;false;2001-03-09;;;;498;FMNH 345686;;;VRT;;;;;;2
345686;;;;DQ881945.1;STD;;;;17148284;;;;;;;;2008-11-26;false;;linear;;17243af1d9affbaaa1f1724319c74955;Brachypteracias leptosomus;;;135165;;;10.1098/rsbl.2006.0523;genomic DNA;public;;;;Brachypteracias leptosomus voucher FMNH 345686 beta fibrinogen gene, intron 7.;DQ881945;;;;;;;;;;;false;2006-08-26;;;;889;FMNH 345686;;;VRT;;;;;;1
345686;;;;DQ881720.1;STD;;;;17148284;;;;;;;;2008-11-26;false;;linear;;7d40fe1b5018be58f7686aba76f2f005;Brachypteracias leptosomus;;;135165;;;10.1098/rsbl.2006.0523;genomic DNA;public;;;;Brachypteracias leptosomus ornithine decarboxylase (OCD) gene, exons 6 through 8 and partial cds.;DQ881720;;;;;;;;;;;false;2006-08-28;;;;657;FMNH 345686;;;VRT;;;;;;1
TIS-C1886;;;;EU523369.1;STD;;;;19240801;;;;;;;;2009-04-22;false;plastid:chloroplast;linear;;ea8a164efc202995de077b7e53ac91fe;Crocus thomasii;;;323705;;;10.1371/journal.pone.0004598;genomic DNA;public;;;;Crocus thomasii voucher C1886 ATPase subunit I (atpF) gene, partial cds atpF-atpH intergenic spacer, complete sequence and ATPase subunit III (atpH) gene, partial cds chloroplast.;EU523369;;;;;;;;;;;false;2008-07-31;;;;571;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU110191.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;15f2356fa3c7f1a0010584403ba5795e;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 photosystem II protein D1 (psbA) gene, partial cds chloroplast.;EU110191;;;;;;;;;;;false;2008-08-31;;;;607;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU110463.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;ceec74d585e0603691fee64499bcaab9;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 NADH dehydrogenase subunit F (ndhF) gene, partial cds chloroplast.;EU110463;;;;;;;;;;;false;2008-08-31;;;;703;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU110601.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;c934e7d7c2320997288d1fffb8db37de;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 RpoC1 (rpoC1) gene, partial cds chloroplast.;EU110601;;;;;;;;;;;false;2008-08-31;;;;575;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU110326.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;f732a68b5ac491018366f8710bb70d79;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 AccD (accD) gene, partial cds chloroplast.;EU110326;;;;;;;;;;;false;2008-08-31;;;;367;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU110773.1;STD;;;;;;;;;;;;2009-04-26;false;plastid:chloroplast;linear;;da7de0adeb5bf022c5f4ed4ea4d2f0b1;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 ribosomal protein L36 (rpL36) and ribosomal protein S8 (rpS8) genes, partial cds chloroplast.;EU110773;;;;;;;;;;;false;2008-08-31;;;;518;C1886;;;PLN;;;;;;1
TIS-C1886;;;;EU497011.1;STD;;;;;;;;;;;;2009-03-31;false;plastid:chloroplast;linear;;0152ec67a5af2e3b916dc3229bd42720;Crocus thomasii;;;323705;;;;genomic DNA;public;;;;Crocus thomasii voucher C1886 maturase K (matK) gene, partial cds chloroplast.;EU497011;;;;;;;;;;;false;2009-03-31;;;;802;C1886;;;PLN;;;;;;1
59726;30-May-1998;Mongolia:Dornod, Tashigay Nuur;BARCODE;GQ482292.1;STD;;;;20003213;;;;;;;;2010-01-12;false;mitochondrion;linear;;b00c44d3115d08e179d23d7e65618a42;Panurus biarmicus;1998-05-30;;181101;;;;genomic DNA;public;;;;Panurus biarmicus voucher UWBM 59726 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.;GQ482292;C. A. Gebhard;;;;;;;;;1998-05-29;false;2010-01-12;;;;694;UWBM 59726;;;VRT;;47.37 N 118.48 E;;;;1
51072;;Malaysia;;MN991477.1;STD;;;;;;;;;;;;2020-08-26;false;mitochondrion;linear;;b291643a27e23f52ed6833c11fee7d2b;Pitta sordida;;;9163;;;;genomic DNA;public;;;;Pitta sordida voucher LSUMNS B-51072 NADH dehydrogenase subunit 2 (ND2) gene, complete cds mitochondrial.;MN991477;;;;;;;;;;;false;2020-08-26;;;;1041;LSUMNS B-51072;;;VRT;;;;;;1
51072;;Malaysia;;MN991612.1;STD;;;;;;;;;;;;2020-08-26;false;mitochondrion;linear;;e722485dec1d2fedc40f2ffc0c37516d;Pitta sordida;;;9163;;;;genomic DNA;public;;;;Pitta sordida voucher LSUMNS B-51072 cytochrome b (cytb) gene, complete cds mitochondrial.;MN991612;;;;;;;;;;;false;2020-08-26;;;;1143;LSUMNS B-51072;;;VRT;;;;;;1
51072;;Malaysia;;MN991927.1;STD;;;;;;;;;;;;2020-08-26;false;;linear;;03034dc101ba3f2ca05eacb3ae25a813;Pitta sordida;;;9163;;;;genomic DNA;public;;;;Pitta sordida voucher LSUMNS B-51072 transforming growth factor beta 2 (TGFB2) gene, intron 5.;MN991927;;;;;;;;;;;false;2020-08-26;;;;546;LSUMNS B-51072;;;VRT;;;;;;1
2333;;;;EU740362.1;STD;;;;18583609;;;;;;;;2008-07-16;false;;linear;;2ec53e9548ba72e51ee8337a9f07d4ab;Sapayoa aenigma;;;239371;;;10.1126/science.1157704;genomic DNA;public;;;;Sapayoa aenigma neurotrophin 3 (NTF3) gene, exon 2 and partial cds.;EU740362;;;;;;;;;;;false;2008-07-16;;;;725;LSUMNS 2333;;;VRT;;;;;;1
2333;;;;EU738857.1;STD;;;;18583609;;;;;;;;2008-07-13;false;;linear;;31491186efa25e6db93a0d0cf17252aa;Sapayoa aenigma;;;239371;;;10.1126/science.1157704;genomic DNA;public;;;;Sapayoa aenigma early growth response 1 (EGR1) gene, exon 2 and partial cds.;EU738857;;;;;;;;;;;false;2008-07-13;;;;514;LSUMNS 2333;;;VRT;;;;;;1
2333;;;;KY763064.1;STD;;;;28369655;;;;;;;;2018-06-29;false;;linear;;34c7f8c0f02e1074703f2906d0625964;Sapayoa aenigma;;;239371;;;.1093/sysbio/syx041;genomic DNA;public;;;;Sapayoa aenigma cytochrome P450 family 19 subfamily A polypeptide 1 (CYP19A1) gene, exon 1 and partial cds.;KY763064;;;;;;;;;;;false;2017-04-14;;;;510;LSUMZ:2333;;;VRT;;;;;;1
2333;;;;EU738210.1;STD;;;;18583609;;;;;;;;2008-07-16;false;;linear;;15025001d45e6e40bfa1eed38fd96ef4;Sapayoa aenigma;;;239371;;;10.1126/science.1157704;genomic DNA;public;;;;Sapayoa aenigma clathrin heavy polypeptide Hc (CLTC) gene, exons 6 through 8 and partial cds.;EU738210;;;;;;;;;;;false;2008-07-16;;;;1505;LSUMNS 2333;;;VRT;;;;;;1
2333;;;;EU738367.1;STD;;;;18583609;;;;;;;;2009-10-04;false;;linear;;babea166c6156b9ba6c7f3ce7e3452ac;Sapayoa aenigma;;;239371;;;10.1126/science.1157704;genomic DNA;public;;;;Sapayoa aenigma v-myc myelocytomatosis viral oncogene-like protein (MYC) gene, exon 3 and partial cds.;EU738367;;;;;;;;;;;false;2008-07-16;;;;1238;LSUMNS 2333;;;VRT;;;;;;1
61504;;;;MG495506.1;STD;;;;;;;;;;;;2018-11-13;false;;linear;;542af0b86b0a5bf5715eeac0ba41ae04;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM:61504 recombination activating protein 2 (RAG2) gene, partial cds.;MG495506;;;;;;;;;;;false;2018-11-13;;;;1170;UWBM:61504;;;VRT;;;;;;1
61504;;;;AY320005.1;STD;;;;;;;;;;;;2005-04-16;false;;linear;;0b76529c5b43d8a17af5ac5005970270;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria recombination activating protein 1 (RAG1) gene, partial cds.;AY320005;;;;;;;;;;;false;2004-12-31;;;;2872;UWBM 61504;;;VRT;;;;;;1
61504;;;;MG495456.1;STD;;;;;;;;;;;;2018-11-13;false;;linear;;940b2da4d63f785575a9d249507e658a;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM:61504 zinc finger E-box binding homeobox 1 (ZEB1) gene, partial cds.;MG495456;;;;;;;;;;;false;2018-11-13;;;;1638;UWBM:61504;;;VRT;;;;;;1
61504;;;;MG495537.1;STD;;;;;;;;;;;;2018-11-13;false;;linear;;569e7524938401b2e7475a83b9647683;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM:61504 beta-fibrinogen (FGB) gene, exon 7, intron 7, exon 8, and partial cds.;MG495537;;;;;;;;;;;false;2018-11-13;;;;952;UWBM:61504;;;VRT;;;;;;1
61504;15-Jul-1998;Russia:Krasnodarskiy Kray, Apsheronskiy Rayon, Apsheronsk;BARCODE;GQ482777.1;STD;;;;20003213;;;;;;;;2019-07-30;false;mitochondrion;linear;;785794823f2c909f5905c75c7f1198c8;Tichodroma muraria;1998-07-15;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM 61504 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.;GQ482777;S. V. Drovetskiy;;;;;;;;;1998-07-14;false;2010-01-12;;;;690;UWBM 61504;;;VRT;;44.12 N 39.9 E;;;;1
61504;;;;MG495413.1;STD;;;;;;;;;;;;2018-11-13;false;mitochondrion;linear;;820e7cceb0a5ff03be30870db8aade42;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM:61504 cytochrome b (CYTB) gene, partial cds mitochondrial.;MG495413;;;;;;;;;;;false;2018-11-13;;;;1045;UWBM:61504;;;VRT;;;;;;1
61504;;;;MG495426.1;STD;;;;;;;;;;;;2018-11-13;false;;linear;;f841b8ec1f0b07f4b9e0136ec793f1fb;Tichodroma muraria;;;237442;;;;genomic DNA;public;;;;Tichodroma muraria voucher UWBM:61504 beta-fibrinogen (FGB) gene, intron 4.;MG495426;;;;;;;;;;;false;2018-11-13;;;;568;UWBM:61504;;;VRT;;;;;;1
TIS-C2725;;;;KF632725.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;6d84cae4f027e1323cded05cc7903e72;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 ATP synthase alpha subunit (atp1) gene, partial cds mitochondrial.;KF632725;;;;;;;;;;;false;2015-07-03;;;;489;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632765.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;8dceb9518f936fa7b5b7f024d175c561;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 cytochrome c biogenesis B (ccmB) gene, partial cds mitochondrial.;KF632765;;;;;;;;;;;false;2015-07-03;;;;578;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632845.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;ab73d0d87c10c16ca0697c2925fb4952;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 NADH dehydrogenase subunit 5 (nad5) gene, partial cds mitochondrial.;KF632845;;;;;;;;;;;false;2015-07-03;;;;1102;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632854.1;STD;;;;;;;;;;;;2016-06-23;false;plastid:chloroplast;linear;;e6c4751c37d38963de41f96875c16d3a;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds chloroplast.;KF632854;;;;;;;;;;;false;2015-07-03;;;;1172;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632776.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;ca90039904290401c80d663d8660f472;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 apocytochrome B (cob) gene, partial cds mitochondrial.;KF632776;;;;;;;;;;;false;2015-07-03;;;;1057;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632824.1;STD;;;;;;;;;;;;2016-06-23;false;plastid:chloroplast;linear;;bceafb65b352acd2b5f6fafef5e2ede9;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 maturase K (matK) gene, partial cds chloroplast.;KF632824;;;;;;;;;;;false;2015-07-03;;;;867;C2725;;;PLN;;;;;;1
TIS-C2725;;;;KF632893.1;STD;;;;;;;;;;;;2016-06-23;false;mitochondrion;linear;;a15ca95a27e89b06168877465193d201;Cycnogeton procerum;;;55446;;;;genomic DNA;public;;;;Cycnogeton procerum voucher C2725 transport membrane protein (mttB) gene, partial cds mitochondrial.;KF632893;;;;;;;;;;;false;2015-07-03;;;;609;C2725;;;PLN;;;;;;1
TIS-C2373;;;;HQ267502.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;aee49717b53f217a8a60bd5bb88dcf8f;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile NADH dehydrogenase subunit 5 (nad5) gene, partial cds mitochondrial.;HQ267502;;;;;;;;;;;false;2010-11-22;;;;1095;C2373;;;PLN;;;;;;1
TIS-C2373;;;;HQ317984.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;bfbad898a7c39eff252c9eb02400bd6a;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile ATPase subunit 1 (atp1) gene, partial cds mitochondrial.;HQ317984;;;;;;;;;;;false;2010-11-22;;;;990;C2373;;;PLN;;;;;;1
TIS-C2373;;;;HM576851.1;STD;;;;;;;;;;;;2011-07-06;false;mitochondrion;linear;;3a3c5458ea92fb242a530784729d6a92;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile NADH dehydrogenase subunit 1 (nad1) gene, exons 2, 3 and partial cds mitochondrial.;HM576851;;;;;;;;;;;false;2011-07-06;;;;1349;C2373;;;PLN;;;;;;1
TIS-C2373;;;;HQ317977.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;841a4d6f1b9feada93334e9edfd9d8e4;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile apocytochrome b (cob) gene, partial cds mitochondrial.;HQ317977;;;;;;;;;;;false;2010-11-22;;;;1026;C2373;;;PLN;;;;;;1
TIS-C2373;;;;HQ267416.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;97552a6293be2a0f5537fde64d2d441e;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile cytochrome c biogenesis B (ccmB) gene, partial cds mitochondrial.;HQ267416;;;;;;;;;;;false;2010-11-22;;;;579;C2373;;;PLN;;;;;;1
TIS-C2373;;;;HQ267460.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;7984cf0d232a42a29257d86942638ed2;Ranalisma humile;;;55491;;;;genomic DNA;public;;;;Ranalisma humile transport membrane protein (mttB) gene, partial cds mitochondrial.;HQ267460;;;;;;;;;;;false;2010-11-22;;;;597;C2373;;;PLN;;;;;;1
TIS-C753;;;;DQ859078.1;STD;;;;;;;;;;;;2009-04-29;false;mitochondrion;linear;;30c7487964b5ca68998b53a8e56e0ff6;Agave bracteosa;;;59020;;;;genomic DNA;public;;;;Agave bracteosa voucher C753 apocytochrome b (cob) gene, partial cds mitochondrial.;DQ859078;;;;;;;;;;;false;2007-08-01;;;;1081;C753;;;PLN;;;;;;1
TIS-C2450;;;;HQ267391.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;107d272111a1d5dfbdcf91273055c239;Symplocarpus foetidus;;;28477;;;;genomic DNA;public;;;;Symplocarpus foetidus cytochrome c biogenesis B (ccmB) gene, partial cds mitochondrial.;HQ267391;;;;;;;;;;;false;2010-11-22;;;;579;C2450;;;PLN;;;;;;1
TIS-C2450;;;;HQ267473.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;466d510d24a4d2828711e4be3ede01a7;Symplocarpus foetidus;;;28477;;;;genomic DNA;public;;;;Symplocarpus foetidus NADH dehydrogenase subunit 5 (nad5) gene, partial cds mitochondrial.;HQ267473;;;;;;;;;;;false;2010-11-22;;;;1095;C2450;;;PLN;;;;;;1
TIS-C2450;;;;KF632781.1;STD;;;;;;;;;;;;2016-06-23;false;plastid:chloroplast;linear;;3e56191d170a729420f93d8877d1ceaf;Symplocarpus foetidus;;;28477;;;;genomic DNA;public;;;;Symplocarpus foetidus voucher C2450 maturase K (matK) gene, partial cds chloroplast.;KF632781;;;;;;;;;;;false;2015-07-03;;;;857;C2450;;;PLN;;;;;;1
TIS-C2450;;;;HM576830.1;STD;;;;;;;;;;;;2011-07-06;false;mitochondrion;linear;;5edd8b5af774b8e7e99a61a655d527b8;Symplocarpus foetidus;;;28477;;;;genomic DNA;public;;;;Symplocarpus foetidus NADH dehydrogenase subunit 1 (nad1) gene, exons 2, 3 and partial cds mitochondrial.;HM576830;;;;;;;;;;;false;2011-07-06;;;;1187;C2450;;;PLN;;;;;;1
TIS-C2450;;;;HQ267431.1;STD;;;;21070620;;;;;;;;2010-11-22;false;mitochondrion;linear;;d7795b291072ffdb8a874713a192d39c;Symplocarpus foetidus;;;28477;;;;genomic DNA;public;;;;Symplocarpus foetidus transport membrane protein (mttB) gene, partial cds mitochondrial.;HQ267431;;;;;;;;;;;false;2010-11-22;;;;592;C2450;;;PLN;;;;;;1
